id,name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,weight,height,image_url,generation,category,total_stats,combined_type
1016,fezandipiti,veneno,hada,88,91,82,70,125,99,301,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,9,Legendario,555,veneno/hada
1017,ogerpon,planta,,80,120,84,60,96,110,398,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,9,Legendario,550,planta
1018,archaludon,acero,dragón,90,105,130,125,65,85,600,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,9,Común,600,acero/dragón
1019,hydrapple,planta,dragón,106,80,110,120,80,44,930,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,9,Común,540,planta/dragón
1020,gouging-fire,fuego,dragón,105,115,121,65,93,91,5900,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,9,Común,590,fuego/dragón
1021,raging-bolt,eléctrico,dragón,125,73,91,137,89,75,4800,52,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,9,Común,590,eléctrico/dragón
1022,iron-boulder,roca,psíquico,90,120,80,68,108,124,1625,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,9,Común,590,roca/psíquico
1023,iron-crown,acero,psíquico,90,72,100,122,108,98,1560,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,9,Común,590,acero/psíquico
1024,terapagos,normal,,90,65,85,65,85,60,65,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,9,Legendario,450,normal
1025,pecharunt,veneno,fantasma,88,88,160,88,88,88,3,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,9,Mítico,600,veneno/fantasma
